,corr,p,layer,ROI,state,net
55,0.07207263672901822,0.0093990600939906,ReLu1,IT,100epochs,dc
56,-0.0068377210032189,0.8556144385561444,ReLu1,IT,100epochs,dc
57,0.10795762857473937,9.999000099990002e-05,ReLu1,IT,100epochs,dc
58,0.08041654465216877,0.022097790220977902,ReLu1,IT,100epochs,dc
59,0.07426096318101928,0.008399160083991601,ReLu1,IT,100epochs,dc
60,0.12073413055180236,0.004899510048995101,ReLu2,EVC,randomstate,dc
61,0.08541037685497713,0.0240975902409759,ReLu2,EVC,randomstate,dc
62,0.03528390989821565,0.28377162283771623,ReLu2,EVC,randomstate,dc
63,0.11483268173310249,0.0004999500049995,ReLu2,EVC,randomstate,dc
64,0.07836658692198664,0.0006999300069993001,ReLu2,EVC,randomstate,dc
65,0.030768431609946335,0.42855714428557146,ReLu2,EVC,randomstate,dc
66,0.23471159768494973,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
67,0.14236988402486297,0.00019998000199980003,ReLu2,EVC,randomstate,dc
68,0.21052675442577268,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
69,0.16703536451082032,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
70,0.22282444582584834,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
71,0.028182352165521868,0.5023497650234976,ReLu2,EVC,randomstate,dc
72,0.17803887453256317,0.00019998000199980003,ReLu2,EVC,randomstate,dc
73,0.1274520918279684,0.0030996900309969004,ReLu2,EVC,randomstate,dc
74,0.17038566856238666,9.999000099990002e-05,ReLu2,EVC,randomstate,dc
75,0.21098113356177872,9.999000099990002e-05,ReLu2,IT,randomstate,dc
76,0.0583574650895829,0.17768223177682232,ReLu2,IT,randomstate,dc
77,0.08862619381553463,0.012398760123987601,ReLu2,IT,randomstate,dc
78,0.21056625572754603,9.999000099990002e-05,ReLu2,IT,randomstate,dc
79,0.0883334731862081,0.033596640335966405,ReLu2,IT,randomstate,dc
80,0.055159686295731175,0.131986801319868,ReLu2,IT,randomstate,dc
81,0.16608162498765583,9.999000099990002e-05,ReLu2,IT,randomstate,dc
82,0.13754547359035438,0.0005999400059994001,ReLu2,IT,randomstate,dc
83,0.24598819185074444,9.999000099990002e-05,ReLu2,IT,randomstate,dc
84,0.09051061140822711,0.000999900009999,ReLu2,IT,randomstate,dc
85,0.1844408253945421,9.999000099990002e-05,ReLu2,IT,randomstate,dc
86,0.10755074233335103,0.0112988701129887,ReLu2,IT,randomstate,dc
87,0.1296454415669002,9.999000099990002e-05,ReLu2,IT,randomstate,dc
88,0.25231479340876256,9.999000099990002e-05,ReLu2,IT,randomstate,dc
89,0.18281282376654048,9.999000099990002e-05,ReLu2,IT,randomstate,dc
90,-0.027714044824844263,0.4851514848515148,ReLu2,EVC,100epochs,dc
91,-0.06556268519802881,0.061993800619938005,ReLu2,EVC,100epochs,dc
92,0.0004003788015008211,0.9894010598940106,ReLu2,EVC,100epochs,dc
93,0.09904449090984856,0.0013998600139986002,ReLu2,EVC,100epochs,dc
94,-0.01207495429094307,0.5706429357064293,ReLu2,EVC,100epochs,dc
95,-0.031581975761498904,0.38586141385861417,ReLu2,EVC,100epochs,dc
96,0.038613892470834965,0.2101789821017898,ReLu2,EVC,100epochs,dc
97,-0.016955077544137852,0.5898410158984102,ReLu2,EVC,100epochs,dc
98,0.05368466658789239,0.10678932106789321,ReLu2,EVC,100epochs,dc
99,0.05412511751922692,0.11128887111288871,ReLu2,EVC,100epochs,dc
100,-0.037525665856661644,0.29317068293170684,ReLu2,EVC,100epochs,dc
101,0.028828072867343554,0.44785521447855214,ReLu2,EVC,100epochs,dc
102,-0.02462563668734777,0.49305069493050696,ReLu2,EVC,100epochs,dc
103,0.1984836523405948,9.999000099990002e-05,ReLu2,EVC,100epochs,dc
104,0.0687321509200892,0.05979402059794021,ReLu2,EVC,100epochs,dc
105,0.022854014719372363,0.5476452354764524,ReLu2,IT,100epochs,dc
106,-0.024548232402369845,0.5401459854014599,ReLu2,IT,100epochs,dc
107,0.033641751734318354,0.32186781321867813,ReLu2,IT,100epochs,dc
108,0.15497856255219508,9.999000099990002e-05,ReLu2,IT,100epochs,dc
109,0.05925868843119895,0.13158684131586842,ReLu2,IT,100epochs,dc
110,-0.035909309121090326,0.29927007299270075,ReLu2,IT,100epochs,dc
111,0.010181175118061514,0.7428257174282572,ReLu2,IT,100epochs,dc
112,0.06327023970782737,0.1085891410858914,ReLu2,IT,100epochs,dc
113,0.0944803780708409,0.007999200079992,ReLu2,IT,100epochs,dc
114,0.07049463963909966,0.007899210078992101,ReLu2,IT,100epochs,dc
115,0.0645952458014169,0.034896510348965105,ReLu2,IT,100epochs,dc
116,0.009186564305778891,0.8231176882311769,ReLu2,IT,100epochs,dc
117,0.12490802532878269,9.999000099990002e-05,ReLu2,IT,100epochs,dc
118,0.0342484277968149,0.37496250374962503,ReLu2,IT,100epochs,dc
119,0.06179453500631621,0.0433956604339566,ReLu2,IT,100epochs,dc
120,0.1032745551679633,0.004399560043995601,ReLu3,EVC,randomstate,dc
121,0.0679046785638651,0.0370962903709629,ReLu3,EVC,randomstate,dc
122,0.04035560304845017,0.1578842115788421,ReLu3,EVC,randomstate,dc
