,proportion,feature,ROI,net,layer,indirect,total,bootstrap_iter
31165,-0.009100567339667472,radiansoffhorizontal,IT,dctrained,ReLu7,-0.00171921985062299,0.1889134804958005,462
31166,0.12132377255015347,silhouette,IT,dctrained,ReLu7,0.022919696139330356,0.1889134804958005,462
31167,0.12881827033513535,semantic_category,IT,dctrained,ReLu7,0.019807831253791194,0.15376569800431936,463
31168,0.18533361197408585,semantic_animacy,IT,dctrained,ReLu7,0.02849795220885699,0.15376569800431936,463
31169,0.03378161181300726,size,IT,dctrained,ReLu7,0.005194453120138022,0.15376569800431936,463
31170,0.0030425842528785255,contrast,IT,dctrained,ReLu7,0.00046784509138081697,0.15376569800431936,463
31171,-0.006191902913776171,hue,IT,dctrained,ReLu7,-0.0009521022735117719,0.15376569800431936,463
31172,0.013691353751587546,lurid,IT,dctrained,ReLu7,0.0021052605662369153,0.15376569800431936,463
31173,0.01724859626336009,thinness,IT,dctrained,ReLu7,0.0026522424440302587,0.15376569800431936,463
31174,0.03211484767347778,radiansoffhorizontal,IT,dctrained,ReLu7,0.004938161968814703,0.15376569800431936,463
31175,0.24970513942410558,silhouette,IT,dctrained,ReLu7,0.03839608505881348,0.15376569800431936,463
31176,0.1412163317780848,semantic_category,IT,dctrained,ReLu7,0.020202532785266267,0.1430608806424292,464
31177,0.19508801117548807,semantic_animacy,IT,dctrained,ReLu7,0.027909462681545393,0.1430608806424292,464
31178,0.02981090137054853,size,IT,dctrained,ReLu7,0.004264773802815272,0.1430608806424292,464
31179,-0.004709335400080582,contrast,IT,dctrained,ReLu7,-0.0006737216695760946,0.1430608806424292,464
31180,-0.01607682413043704,hue,IT,dctrained,ReLu7,-0.002299964618033779,0.1430608806424292,464
31181,0.011237381647716512,lurid,IT,dctrained,ReLu7,0.001607629714637396,0.1430608806424292,464
31182,0.01704907524285259,thinness,IT,dctrained,ReLu7,0.0024390557183815286,0.1430608806424292,464
31183,0.033092941296041435,radiansoffhorizontal,IT,dctrained,ReLu7,0.0047343053248599,0.1430608806424292,464
31184,0.27554800872986823,silhouette,IT,dctrained,ReLu7,0.039420140788162715,0.1430608806424292,464
31185,0.1305741472615962,semantic_category,IT,dctrained,ReLu7,0.01705468690151688,0.1306130444593217,465
31186,0.1868304334667927,semantic_animacy,IT,dctrained,ReLu7,0.02440249171275254,0.1306130444593217,465
31187,0.03530879847844214,size,IT,dctrained,ReLu7,0.004611789665469994,0.1306130444593217,465
31188,0.0012805592744769274,contrast,IT,dctrained,ReLu7,0.00016725774545005168,0.1306130444593217,465
31189,-0.008871665702007816,hue,IT,dctrained,ReLu7,-0.0011587552667645864,0.1306130444593217,465
31190,0.01667082171117827,lurid,IT,dctrained,ReLu7,0.0021774267773355532,0.1306130444593217,465
31191,0.019459943722585173,thinness,IT,dctrained,ReLu7,0.0025417224946139155,0.1306130444593217,465
31192,0.021233978994801558,radiansoffhorizontal,IT,dctrained,ReLu7,0.002773434642496319,0.1306130444593217,465
31193,0.2177178649458446,silhouette,IT,dctrained,ReLu7,0.0284367931737602,0.1306130444593217,465
31194,0.11756893848514213,semantic_category,IT,dctrained,ReLu7,0.020508277360574215,0.1744361871836239,466
31195,0.18114753881176607,semantic_animacy,IT,dctrained,ReLu7,0.031598685988022,0.1744361871836239,466
31196,0.024102212078939533,size,IT,dctrained,ReLu7,0.004204297977741297,0.1744361871836239,466
31197,-0.004640988406839943,contrast,IT,dctrained,ReLu7,-0.0008095563224525608,0.1744361871836239,466
31198,0.001209636807720662,hue,IT,dctrained,ReLu7,0.00021100443261576267,0.1744361871836239,466
31199,0.009538037139894826,lurid,IT,dctrained,ReLu7,0.0016637788318990504,0.1744361871836239,466
31200,0.013000974086520492,thinness,IT,dctrained,ReLu7,0.002267840349325732,0.1744361871836239,466
31201,-0.000385146582296883,radiansoffhorizontal,IT,dctrained,ReLu7,-6.718350132267209e-05,0.1744361871836239,466
31202,0.17174826497678874,silhouette,IT,dctrained,ReLu7,0.029959112497953758,0.1744361871836239,466
31203,0.11427302888858643,semantic_category,IT,dctrained,ReLu7,0.018358252377924388,0.16065254029297904,467
31204,0.17784313713822297,semantic_animacy,IT,dctrained,ReLu7,0.028570951754928162,0.16065254029297904,467
31205,0.025539252204786197,size,IT,dctrained,ReLu7,0.004102945743881968,0.16065254029297904,467
31206,-0.0021344475098548487,contrast,IT,dctrained,ReLu7,-0.00034290441458020485,0.16065254029297904,467
31207,0.00016372530910131408,hue,IT,dctrained,ReLu7,2.6302886817379307e-05,0.16065254029297904,467
31208,0.009331122821301838,lurid,IT,dctrained,ReLu7,0.0014990685850279298,0.16065254029297904,467
31209,0.01352311529121687,thinness,IT,dctrained,ReLu7,0.0021725228242088193,0.16065254029297904,467
31210,-0.016797047360575516,radiansoffhorizontal,IT,dctrained,ReLu7,-0.0026984883278979356,0.16065254029297904,467
31211,0.13305045958359807,silhouette,IT,dctrained,ReLu7,0.02137489431925337,0.16065254029297904,467
31212,0.12479067378474758,semantic_category,IT,dctrained,ReLu7,0.021916090857142544,0.1756228265498893,468
31213,0.19014305036068194,semantic_animacy,IT,dctrained,ReLu7,0.03339345995316091,0.1756228265498893,468
31214,0.042569125707993795,size,IT,dctrained,ReLu7,0.007476110180595429,0.1756228265498893,468
31215,-0.0027397264306447174,contrast,IT,dctrained,ReLu7,-0.00048115849972326454,0.1756228265498893,468
31216,-0.0010073121303692714,hue,IT,dctrained,ReLu7,-0.00017690700355344204,0.1756228265498893,468
31217,0.006612780584868834,lurid,IT,dctrained,ReLu7,0.0011613552176688948,0.1756228265498893,468
31218,0.015646587854162057,thinness,IT,dctrained,ReLu7,0.0027478979848091075,0.1756228265498893,468
31219,-0.009065729983338166,radiansoffhorizontal,IT,dctrained,ReLu7,-0.0015921491244119297,0.1756228265498893,468
31220,0.17740485388932323,silhouette,IT,dctrained,ReLu7,0.03115634188371307,0.1756228265498893,468
31221,0.10065885595983791,semantic_category,IT,dctrained,ReLu7,0.016339746316121773,0.162327955750274,469
31222,0.16508756755775375,semantic_animacy,IT,dctrained,ReLu7,0.026798327361435424,0.162327955750274,469
31223,0.045324319903575015,size,IT,dctrained,ReLu7,0.007357404195718788,0.162327955750274,469
31224,0.005786808797253356,contrast,IT,dctrained,ReLu7,0.0009393608423758391,0.162327955750274,469
31225,0.0009828670885506296,hue,IT,dctrained,ReLu7,0.00015954680525864725,0.162327955750274,469
31226,0.009231520266767726,lurid,IT,dctrained,ReLu7,0.0014985338133716292,0.162327955750274,469
31227,0.017202060843556063,thinness,IT,dctrained,ReLu7,0.0027923753714262896,0.162327955750274,469
31228,0.04033527986104062,radiansoffhorizontal,IT,dctrained,ReLu7,0.00654754352445792,0.162327955750274,469
31229,0.23801636181394273,silhouette,IT,dctrained,ReLu7,0.038636709448374905,0.162327955750274,469
31230,0.12073824405481241,semantic_category,IT,dctrained,ReLu7,0.019347426175520852,0.16024273275613948,470
31231,0.17320354590868298,semantic_animacy,IT,dctrained,ReLu7,0.02775460951946082,0.16024273275613948,470
31232,0.03165769765841957,size,IT,dctrained,ReLu7,0.0050729159855527894,0.16024273275613948,470
31233,-0.00278894513997267,contrast,IT,dctrained,ReLu7,-0.00044690819073617456,0.16024273275613948,470
31234,-0.0004303757446431764,hue,IT,dctrained,ReLu7,-6.896458543358105e-05,0.16024273275613948,470
31235,0.011420565277779814,lurid,IT,dctrained,ReLu7,0.0018300625897313167,0.16024273275613948,470
31236,0.014842446322627474,thinness,IT,dctrained,ReLu7,0.0023783941595241394,0.16024273275613948,470
31237,0.002818271692229883,radiansoffhorizontal,IT,dctrained,ReLu7,0.0004516075576121861,0.16024273275613948,470
31238,0.1859623807879954,silhouette,IT,dctrained,ReLu7,0.029799120087306195,0.16024273275613948,470
31239,0.09349917798691891,semantic_category,IT,dctrained,ReLu7,0.011702991301293299,0.1251667827810274,471
31240,0.1890487388571156,semantic_animacy,IT,dctrained,ReLu7,0.023662622431555765,0.1251667827810274,471
31241,0.0038576078155903525,size,IT,dctrained,ReLu7,0.00048284435950839133,0.1251667827810274,471
31242,0.0033423302357952563,contrast,IT,dctrained,ReLu7,0.000418348722606245,0.1251667827810274,471
31243,0.01940311956449002,hue,IT,dctrained,ReLu7,0.0024286260518028256,0.1251667827810274,471
31244,0.012769842612024037,lurid,IT,dctrained,ReLu7,0.0015983601163671204,0.1251667827810274,471
31245,0.010321548511041575,thinness,IT,dctrained,ReLu7,0.0012919150204453778,0.1251667827810274,471
31246,-0.07452315394101648,radiansoffhorizontal,IT,dctrained,ReLu7,-0.009327823421492278,0.1251667827810274,471
31247,-0.012037411650161619,silhouette,IT,dctrained,ReLu7,-0.001506684089261588,0.1251667827810274,471
31248,0.12198048904607378,semantic_category,IT,dctrained,ReLu7,0.023508203477564226,0.19272101351130705,472
31249,0.18006148150072,semantic_animacy,IT,dctrained,ReLu7,0.03470163120916622,0.19272101351130705,472
31250,0.021538986555261146,size,IT,dctrained,ReLu7,0.0041510153189363444,0.19272101351130705,472
31251,-6.2906751763471e-05,contrast,IT,dctrained,ReLu7,-1.2123452956560334e-05,0.19272101351130705,472
31252,0.00547667091427545,hue,IT,dctrained,ReLu7,0.0010554695692670613,0.19272101351130705,472
31253,0.007048601809109445,lurid,IT,dctrained,ReLu7,0.0013584136844892046,0.19272101351130705,472
31254,0.010155748401543435,thinness,IT,dctrained,ReLu7,0.0019572261249112873,0.19272101351130705,472
31255,-0.029444819831231685,radiansoffhorizontal,IT,dctrained,ReLu7,-0.005674635520532803,0.19272101351130705,472
31256,0.052032845391337464,silhouette,IT,dctrained,ReLu7,0.010027822699695698,0.19272101351130705,472
31257,0.13365930795137468,semantic_category,IT,dctrained,ReLu7,0.021898421358023577,0.16383760842148182,473
31258,0.19125379445945026,semantic_animacy,IT,dctrained,ReLu7,0.03133456428576998,0.16383760842148182,473
31259,0.02597042183531591,size,IT,dctrained,ReLu7,0.004254931803195189,0.16383760842148182,473
31260,-0.0014573734135029607,contrast,IT,dctrained,ReLu7,-0.00023877257464537636,0.16383760842148182,473
31261,0.005185322742921693,hue,IT,dctrained,ReLu7,0.0008495508770938084,0.16383760842148182,473
31262,0.011028820264012116,lurid,IT,dctrained,ReLu7,0.0018069355357661207,0.16383760842148182,473
31263,0.015142364129099943,thinness,IT,dctrained,ReLu7,0.002480888724758969,0.16383760842148182,473
31264,-0.0388576992398515,radiansoffhorizontal,IT,dctrained,ReLu7,-0.006366352512218502,0.16383760842148182,473
31265,0.15088612971595983,silhouette,IT,dctrained,ReLu7,0.024720822636636337,0.16383760842148182,473
31266,0.1380920013119572,semantic_category,IT,dctrained,ReLu7,0.024130978333680365,0.17474566306825545,474
31267,0.19056464065482426,semantic_animacy,IT,dctrained,ReLu7,0.033300344488591094,0.17474566306825545,474
31268,0.028991763325228872,size,IT,dctrained,ReLu7,0.00506618490578505,0.17474566306825545,474
31269,-0.006274847719596828,contrast,IT,dctrained,ReLu7,-0.0010965024254132785,0.17474566306825545,474
31270,-0.0003004545957560528,hue,IT,dctrained,ReLu7,-5.25031375572961e-05,0.17474566306825545,474
31271,0.006051856700446366,lurid,IT,dctrained,ReLu7,0.0010575357119135648,0.17474566306825545,474
31272,0.012237702330254601,thinness,IT,dctrained,ReLu7,0.0021384854081322752,0.17474566306825545,474
31273,-0.024845335519162515,radiansoffhorizontal,IT,dctrained,ReLu7,-0.004341614629449333,0.17474566306825545,474
31274,0.09137797277104277,silhouette,IT,dctrained,ReLu7,0.015967904441708862,0.17474566306825545,474
31275,0.09880150279997472,semantic_category,IT,dctrained,ReLu7,0.015475150643077473,0.1566286969784981,475
31276,0.16651655573594057,semantic_animacy,IT,dctrained,ReLu7,0.026081271150267826,0.1566286969784981,475
31277,0.02598590252058021,size,IT,dctrained,ReLu7,0.004070138051608748,0.1566286969784981,475
31278,-0.0006582152739839804,contrast,IT,dctrained,ReLu7,-0.00010309540069545597,0.1566286969784981,475
31279,-0.0010696618392742518,hue,IT,dctrained,ReLu7,-0.00016753974009314974,0.1566286969784981,475
31280,0.012676906741530226,lurid,IT,dctrained,ReLu7,0.0019855673846438174,0.1566286969784981,475
31281,0.013849640060222415,thinness,IT,dctrained,ReLu7,0.002169251076253845,0.1566286969784981,475
31282,-0.008521984486154419,radiansoffhorizontal,IT,dctrained,ReLu7,-0.0013347873257373423,0.1566286969784981,475
31283,0.2152212654377051,silhouette,IT,dctrained,ReLu7,0.033709826367571215,0.1566286969784981,475
31284,0.12754677724437596,semantic_category,IT,dctrained,ReLu7,0.022308844252966174,0.17490715747543403,476
31285,0.1836643123570864,semantic_animacy,IT,dctrained,ReLu7,0.03212420280405822,0.17490715747543403,476
31286,0.03041818105314109,size,IT,dctrained,ReLu7,0.005320357583578013,0.17490715747543403,476
31287,-0.0019638539595425485,contrast,IT,dctrained,ReLu7,-0.00034349211376046316,0.17490715747543403,476
31288,-0.0009955213562220762,hue,IT,dctrained,ReLu7,-0.00017412381062289236,0.17490715747543403,476
31289,0.008367498288215019,lurid,IT,dctrained,ReLu7,0.0014635353407722491,0.17490715747543403,476
31290,0.015167299652014663,thinness,IT,dctrained,ReLu7,0.0026528692687120244,0.17490715747543403,476
31291,0.002295357876800188,radiansoffhorizontal,IT,dctrained,ReLu7,0.0004014745216199684,0.17490715747543403,476
31292,0.1885367961431411,silhouette,IT,dctrained,ReLu7,0.03297643509292218,0.17490715747543403,476
31293,0.09000042782253151,semantic_category,IT,dctrained,ReLu7,0.012989141831212166,0.14432311207258894,477
31294,0.162001005402504,semantic_animacy,IT,dctrained,ReLu7,0.02338048925857767,0.14432311207258894,477
31295,0.011843947187659874,size,IT,dctrained,ReLu7,0.0017093553173464606,0.14432311207258894,477
31296,0.007192658441429437,contrast,IT,dctrained,ReLu7,0.0010380668503422734,0.14432311207258894,477
31297,-0.002274766386248981,hue,IT,dctrained,ReLu7,-0.0003283013641015698,0.14432311207258894,477
31298,0.011831963108800015,lurid,IT,dctrained,ReLu7,0.0017076257377900824,0.14432311207258894,477
31299,0.01430777239357797,thinness,IT,dctrained,ReLu7,0.0020649422386674475,0.14432311207258894,477
31300,0.005225516665591908,radiansoffhorizontal,IT,dctrained,ReLu7,0.0007541628273654023,0.14432311207258894,477
31301,0.1531263669243961,silhouette,IT,dctrained,ReLu7,0.022099673814897993,0.14432311207258894,477
31302,0.1436117342947375,semantic_category,IT,dctrained,ReLu7,0.02069485333163227,0.14410280213704382,478
31303,0.1965168400576138,semantic_animacy,IT,dctrained,ReLu7,0.02831862731941941,0.14410280213704382,478
31304,0.03915902266594013,size,IT,dctrained,ReLu7,0.005642924895109985,0.14410280213704382,478
31305,-0.00778110986272838,contrast,IT,dctrained,ReLu7,-0.0011212797349553479,0.14410280213704382,478
31306,0.009507417933865886,hue,IT,dctrained,ReLu7,0.0013700455653580578,0.14410280213704382,478
31307,0.008607689472717662,lurid,IT,dctrained,ReLu7,0.0012403921729441483,0.14410280213704382,478
31308,0.01452149914380509,thinness,IT,dctrained,ReLu7,0.002092588717852996,0.14410280213704382,478
31309,-0.005657036247881878,radiansoffhorizontal,IT,dctrained,ReLu7,-0.0008151947751106071,0.14410280213704382,478
31310,0.13005799459914094,silhouette,IT,dctrained,ReLu7,0.018741721462060722,0.14410280213704382,478
31311,0.12912356168150652,semantic_category,IT,dctrained,ReLu7,0.019434391287692577,0.15051003112529565,479
31312,0.19190902391576353,semantic_animacy,IT,dctrained,ReLu7,0.028884233162786675,0.15051003112529565,479
31313,0.019083115838408396,size,IT,dctrained,ReLu7,0.0028722003588064703,0.15051003112529565,479
31314,-0.0015512443187409928,contrast,IT,dctrained,ReLu7,-0.00023347783069664488,0.15051003112529565,479
31315,-0.009861911463014747,hue,IT,dctrained,ReLu7,-0.0014843166012532595,0.15051003112529565,479
31316,0.013057497950574063,lurid,IT,dctrained,ReLu7,0.0019652844229593866,0.15051003112529565,479
31317,0.014121977880111231,thinness,IT,dctrained,ReLu7,0.0021254993302862782,0.15051003112529565,479
31318,-0.01971064615647541,radiansoffhorizontal,IT,dctrained,ReLu7,-0.0029666499665108033,0.15051003112529565,479
31319,0.1190553712589349,silhouette,IT,dctrained,ReLu7,0.01791902763381592,0.15051003112529565,479
31320,0.11679619067664003,semantic_category,IT,dctrained,ReLu7,0.019479738009680954,0.1667840183556348,480
31321,0.1740932638573224,semantic_animacy,IT,dctrained,ReLu7,0.029035974114772035,0.1667840183556348,480
31322,0.017693852017153403,size,IT,dctrained,ReLu7,0.002951051739610799,0.1667840183556348,480
31323,-0.004908935664427293,contrast,IT,dctrained,ReLu7,-0.000818732015962472,0.1667840183556348,480
31324,0.011265395085647015,hue,IT,dctrained,ReLu7,0.0018788878607480298,0.1667840183556348,480
31325,0.012334623983035573,lurid,IT,dctrained,ReLu7,0.002057218152796458,0.1667840183556348,480
31326,0.009916753104087416,thinness,IT,dctrained,ReLu7,0.001653955931740414,0.1667840183556348,480
31327,-0.05385244794805062,radiansoffhorizontal,IT,dctrained,ReLu7,-0.008981727667063543,0.1667840183556348,480
31328,0.04902661116227655,silhouette,IT,dctrained,ReLu7,0.008176855216003703,0.1667840183556348,480
31329,0.09915544031123856,semantic_category,IT,dctrained,ReLu7,0.014383663054941669,0.14506176372968396,481
31330,0.16753685239043362,semantic_animacy,IT,dctrained,ReLu7,0.024303191297476018,0.14506176372968396,481
31331,0.018975830313223332,size,IT,dctrained,ReLu7,0.0027526674134713777,0.14506176372968396,481
31332,-0.0013859087381065216,contrast,IT,dctrained,ReLu7,-0.00020104236591811267,0.14506176372968396,481
31333,0.008846945159695517,hue,IT,dctrained,ReLu7,0.0012833534684852223,0.14506176372968396,481
31334,0.013317788584627413,lurid,IT,dctrained,ReLu7,0.001931901901065104,0.14506176372968396,481
31335,0.01354882917242738,thinness,IT,dctrained,ReLu7,0.00196541705622451,0.14506176372968396,481
31336,-0.03787295831565454,radiansoffhorizontal,IT,dctrained,ReLu7,-0.005493918130929649,0.14506176372968396,481
31337,0.1269028082726317,silhouette,IT,dctrained,ReLu7,0.018408745190277884,0.14506176372968396,481
31338,0.1387171490172138,semantic_category,IT,dctrained,ReLu7,0.022999713134338066,0.16580295440965245,482
31339,0.18567785850416985,semantic_animacy,IT,dctrained,ReLu7,0.030785937508448772,0.16580295440965245,482
31340,0.014151021045527994,size,IT,dctrained,ReLu7,0.0023462810972617104,0.16580295440965245,482
31341,-0.00797396296415442,contrast,IT,dctrained,ReLu7,-0.0013221066178099525,0.16580295440965245,482
31342,-0.002154844225071121,hue,IT,dctrained,ReLu7,-0.00035727953880936996,0.16580295440965245,482
31343,0.012511004755756349,lurid,IT,dctrained,ReLu7,0.002074361551137615,0.16580295440965245,482
31344,0.01200291423114836,thinness,IT,dctrained,ReLu7,0.00199011864105006,0.16580295440965245,482
31345,-0.028529926442551846,radiansoffhorizontal,IT,dctrained,ReLu7,-0.004730346093265162,0.16580295440965245,482
31346,0.1294496049848713,silhouette,IT,dctrained,ReLu7,0.021463126953654134,0.16580295440965245,482
31347,0.11275747037217504,semantic_category,IT,dctrained,ReLu7,0.02122722779615227,0.1882556226748279,483
31348,0.17365968861988523,semantic_animacy,IT,dctrained,ReLu7,0.03269241281465322,0.1882556226748279,483
31349,0.023413462358301863,size,IT,dctrained,ReLu7,0.004407715935235762,0.1882556226748279,483
31350,5.237288536039005e-06,contrast,IT,dctrained,ReLu7,9.859490144797606e-07,0.1882556226748279,483
31351,0.005813588518715415,hue,IT,dctrained,ReLu7,0.0010944407265660008,0.1882556226748279,483
31352,0.007507629825881207,lurid,IT,dctrained,ReLu7,0.0014133535276833764,0.1882556226748279,483
31353,0.012672132971671466,thinness,IT,dctrained,ReLu7,0.002385600283200229,0.1882556226748279,483
31354,-0.028691995829069648,radiansoffhorizontal,IT,dctrained,ReLu7,-0.005401429540585072,0.1882556226748279,483
31355,0.10577608865646237,silhouette,IT,dctrained,ReLu7,0.019912943434130123,0.1882556226748279,483
31356,0.10696482014112528,semantic_category,IT,dctrained,ReLu7,0.0216715550100926,0.20260451035676946,484
31357,0.15755033841931212,semantic_animacy,IT,dctrained,ReLu7,0.03192040917198806,0.20260451035676946,484
31358,0.016498373566373403,size,IT,dctrained,ReLu7,0.003342644898098152,0.20260451035676946,484
31359,-0.008523728842390008,contrast,IT,dctrained,ReLu7,-0.001726945908526301,0.20260451035676946,484
31360,-0.010366750295111195,hue,IT,dctrained,ReLu7,-0.002100350367531899,0.20260451035676946,484
31361,0.008291672522420185,lurid,IT,dctrained,ReLu7,0.0016799302514436212,0.20260451035676946,484
31362,0.011155567000776087,thinness,IT,dctrained,ReLu7,0.0022601681899443744,0.20260451035676946,484
31363,-0.01500352808084933,radiansoffhorizontal,IT,dctrained,ReLu7,-0.0030397824604445193,0.20260451035676946,484
31364,0.093762735655596,silhouette,IT,dctrained,ReLu7,0.018996753147213236,0.20260451035676946,484
31365,0.09517882042641265,semantic_category,IT,dctrained,ReLu7,0.012729162178610724,0.13373944036690658,485
31366,0.1696467304894383,semantic_animacy,IT,dctrained,ReLu7,0.022688458795732905,0.13373944036690658,485
31367,0.015944908699395532,size,IT,dctrained,ReLu7,0.0021324631661585785,0.13373944036690658,485
31368,-0.0019516322093205659,contrast,IT,dctrained,ReLu7,-0.00026101019947656195,0.13373944036690658,485
31369,-0.001144310314102308,hue,IT,dctrained,ReLu7,-0.00015303942101412175,0.13373944036690658,485
31370,0.013111028872093778,lurid,IT,dctrained,ReLu7,0.001753461663988176,0.13373944036690658,485
31371,0.016315112786241415,thinness,IT,dctrained,ReLu7,0.002181974053554889,0.13373944036690658,485
31372,-0.015113365802423255,radiansoffhorizontal,IT,dctrained,ReLu7,-0.00202125308447643,0.13373944036690658,485
31373,0.14139760331815088,silhouette,IT,dctrained,ReLu7,0.01891043633699135,0.13373944036690658,485
31374,0.13089219668300933,semantic_category,IT,dctrained,ReLu7,0.0248310764025183,0.18970631582151098,486
31375,0.18330637304617112,semantic_animacy,IT,dctrained,ReLu7,0.03477437669719265,0.18970631582151098,486
31376,0.046557151843215995,size,IT,dctrained,ReLu7,0.008832185751319176,0.18970631582151098,486
31377,-0.00518025132222804,contrast,IT,dctrained,ReLu7,-0.0009827263933693924,0.18970631582151098,486
31378,-0.0032418681493520426,hue,IT,dctrained,ReLu7,-0.0006150028629926759,0.18970631582151098,486
31379,0.00610857309185131,lurid,IT,dctrained,ReLu7,0.0011588348961815286,0.18970631582151098,486
31380,0.013208381248791375,thinness,IT,dctrained,ReLu7,0.00250571334467414,0.18970631582151098,486
31381,0.022358976399187866,radiansoffhorizontal,IT,dctrained,ReLu7,0.0042416390382300434,0.18970631582151098,486
31382,0.18389434129907103,silhouette,IT,dctrained,ReLu7,0.0348859179882703,0.18970631582151098,486
31383,0.12487094095664723,semantic_category,IT,dctrained,ReLu7,0.02450996747927753,0.19628239598023783,487
31384,0.17191908527630578,semantic_animacy,IT,dctrained,ReLu7,0.03374468997276413,0.19628239598023783,487
31385,0.030271519884210764,size,IT,dctrained,ReLu7,0.005941766452836301,0.19628239598023783,487
31386,-0.005952780658041962,contrast,IT,dctrained,ReLu7,-0.001168426050305293,0.19628239598023783,487
31387,-0.0018047286859052762,hue,IT,dctrained,ReLu7,-0.00035423647056375367,0.19628239598023783,487
31388,0.009719595032478394,lurid,IT,dctrained,ReLu7,0.0019077854009324768,0.19628239598023783,487
31389,0.014170052428318935,thinness,IT,dctrained,ReLu7,0.002781331841796028,0.19628239598023783,487
31390,-0.02475109279253576,radiansoffhorizontal,IT,dctrained,ReLu7,-0.004858203796448115,0.19628239598023783,487
31391,0.15042353222341873,silhouette,IT,dctrained,ReLu7,0.029525491316623142,0.19628239598023783,487
31392,0.11515567294622879,semantic_category,IT,dctrained,ReLu7,0.019139003602965436,0.166201135500309,488
31393,0.1678972389558183,semantic_animacy,IT,dctrained,ReLu7,0.027904711761823714,0.166201135500309,488
31394,0.045349450262183594,size,IT,dctrained,ReLu7,0.007537130127889698,0.166201135500309,488
31395,-0.0015772773081794815,contrast,IT,dctrained,ReLu7,-0.0002621452796183006,0.166201135500309,488
31396,-0.001966966741113062,hue,IT,dctrained,ReLu7,-0.00032691210586433325,0.166201135500309,488
31397,0.007901410661868141,lurid,IT,dctrained,ReLu7,0.0013132234240567332,0.166201135500309,488
31398,0.016760956838127273,thinness,IT,dctrained,ReLu7,0.0027856900585684213,0.166201135500309,488
31399,0.052954562509299384,radiansoffhorizontal,IT,dctrained,ReLu7,0.008801108418967649,0.166201135500309,488
31400,0.2513593793432766,silhouette,IT,dctrained,ReLu7,0.041776214265505485,0.166201135500309,488
31401,0.0874735811266375,semantic_category,IT,dctrained,ReLu7,0.007948195894143108,0.09086395905795058,489
31402,0.16846821400743428,semantic_animacy,IT,dctrained,ReLu7,0.015307688900137565,0.09086395905795058,489
31403,0.015069962721087163,size,IT,dctrained,ReLu7,0.0013693164756937055,0.09086395905795058,489
31404,0.014106452434963201,contrast,IT,dctrained,ReLu7,0.0012817681165034236,0.09086395905795058,489
31405,-0.005323156464827566,hue,IT,dctrained,ReLu7,-0.00048368307107915693,0.09086395905795058,489
31406,0.023809417658363623,lurid,IT,dctrained,ReLu7,0.002163417951303198,0.09086395905795058,489
31407,0.019643639758636575,thinness,IT,dctrained,ReLu7,0.001784898878777884,0.09086395905795058,489
31408,-0.004534031166337158,radiansoffhorizontal,IT,dctrained,ReLu7,-0.00041198002226553143,0.09086395905795058,489
31409,0.15102259418957326,silhouette,IT,dctrained,ReLu7,0.01372251081526687,0.09086395905795058,489
31410,0.13398554063604778,semantic_category,IT,dctrained,ReLu7,0.028384047620690165,0.21184411008790344,490
31411,0.17633948592963553,semantic_animacy,IT,dctrained,ReLu7,0.03735648147012201,0.21184411008790344,490
31412,0.026157957353601786,size,IT,dctrained,ReLu7,0.0055414091972911,0.21184411008790344,490
31413,-0.013622043361266848,contrast,IT,dctrained,ReLu7,-0.0028857496534464085,0.21184411008790344,490
31414,-0.005753963387900637,hue,IT,dctrained,ReLu7,-0.0012189432533881884,0.21184411008790344,490
31415,0.007650762883428197,lurid,IT,dctrained,ReLu7,0.0016207690545334086,0.21184411008790344,490
31416,0.01259774047005758,thinness,IT,dctrained,ReLu7,0.0026687571189977144,0.21184411008790344,490
31417,-0.026823862601835457,radiansoffhorizontal,IT,dctrained,ReLu7,-0.005682477302006026,0.21184411008790344,490
31418,0.13151416244315856,silhouette,IT,dctrained,ReLu7,0.0278605007067269,0.21184411008790344,490
31419,0.11701228622451237,semantic_category,IT,dctrained,ReLu7,0.01969107932059002,0.1682821518657331,491
31420,0.1792114659445465,semantic_animacy,IT,dctrained,ReLu7,0.03015809112816083,0.1682821518657331,491
31421,0.02481075497011315,size,IT,dctrained,ReLu7,0.004175207235784073,0.1682821518657331,491
31422,4.415857679862674e-05,contrast,IT,dctrained,ReLu7,7.4311003270011426e-06,0.1682821518657331,491
31423,0.002443240636713523,hue,IT,dctrained,ReLu7,0.0004111537918719554,0.1682821518657331,491
31424,0.010316538684423997,lurid,IT,dctrained,ReLu7,0.0017360893296209491,0.1682821518657331,491
31425,0.013084152093419626,thinness,IT,dctrained,ReLu7,0.002201829269619191,0.1682821518657331,491
31426,-0.020505354540340418,radiansoffhorizontal,IT,dctrained,ReLu7,-0.003450685186818266,0.1682821518657331,491
31427,0.12153313882929134,silhouette,IT,dctrained,ReLu7,0.02045185812519003,0.1682821518657331,491
31428,0.10629232682804535,semantic_category,IT,dctrained,ReLu7,0.017268858221001323,0.1624657088271109,492
31429,0.16745101773846294,semantic_animacy,IT,dctrained,ReLu7,0.0272050482907005,0.1624657088271109,492
31430,0.03966120898318973,size,IT,dctrained,ReLu7,0.006443586430394097,0.1624657088271109,492
31431,-0.0019911464828830747,contrast,IT,dctrained,ReLu7,-0.0003234930247202076,0.1624657088271109,492
