,proportion,type,ROI,net,layer,sum,bootstrap_iter
76,0.24222059210907707,perceptual,IT,dcrandom,ReLu2,0.8152820307461844,38
77,0.06187181416407161,semantic,IT,dcrandom,ReLu2,0.20825222933531307,38
78,0.23563052461722148,perceptual,IT,dcrandom,ReLu2,0.7367676252736184,39
79,0.05967119009357614,semantic,IT,dcrandom,ReLu2,0.1865793962556988,39
80,0.2711540694208951,perceptual,IT,dcrandom,ReLu2,0.9173379712093215,40
81,0.07223009583492918,semantic,IT,dcrandom,ReLu2,0.2443607419021197,40
82,0.23169477664123525,perceptual,IT,dcrandom,ReLu2,0.8508967153277269,41
83,0.05100174390113146,semantic,IT,dcrandom,ReLu2,0.18730338676843175,41
84,0.1449192080239247,perceptual,IT,dcrandom,ReLu2,0.3793836914226868,42
85,0.058766466967980664,semantic,IT,dcrandom,ReLu2,0.1538446108986547,42
86,0.34659375105735385,perceptual,IT,dcrandom,ReLu2,0.8676869450170829,43
87,0.06831092941286009,semantic,IT,dcrandom,ReLu2,0.17101434019713133,43
88,0.22254602126410292,perceptual,IT,dcrandom,ReLu2,0.7574026209396633,44
89,0.06612469782710342,semantic,IT,dcrandom,ReLu2,0.22504567441201823,44
90,0.27217605904653625,perceptual,IT,dcrandom,ReLu2,0.8858895341331761,45
91,0.06028366888092338,semantic,IT,dcrandom,ReLu2,0.19621369905877287,45
92,0.3181923445933166,perceptual,IT,dcrandom,ReLu2,1.1657059976989044,46
93,0.052649067262793725,semantic,IT,dcrandom,ReLu2,0.19288123842178945,46
94,0.31160710485878657,perceptual,IT,dcrandom,ReLu2,1.443838796833242,47
95,0.056533056442862877,semantic,IT,dcrandom,ReLu2,0.2619472371554537,47
96,0.3099461447553016,perceptual,IT,dcrandom,ReLu2,1.047520910569824,48
97,0.056161537562503694,semantic,IT,dcrandom,ReLu2,0.1898084101446755,48
98,0.2322266062837318,perceptual,IT,dcrandom,ReLu2,1.088678255918979,49
99,0.05649674826084238,semantic,IT,dcrandom,ReLu2,0.2648567377613882,49
100,0.2071523300708496,perceptual,IT,dcrandom,ReLu2,0.8490447227631304,50
101,0.06499942717629811,semantic,IT,dcrandom,ReLu2,0.26640984732243794,50
102,0.20430286800919661,perceptual,IT,dcrandom,ReLu2,0.8007650276375553,51
103,0.05654185042617762,semantic,IT,dcrandom,ReLu2,0.22161576516467954,51
104,0.3048982863127574,perceptual,IT,dcrandom,ReLu2,1.2239858063278481,52
105,0.05875491668206316,semantic,IT,dcrandom,ReLu2,0.23586614716834364,52
106,0.22862475420500175,perceptual,IT,dcrandom,ReLu2,0.7050233172233593,53
107,0.06612091936440088,semantic,IT,dcrandom,ReLu2,0.20390088584348187,53
108,0.3270895269234153,perceptual,IT,dcrandom,ReLu2,1.1359804890845504,54
109,0.058631016095614,semantic,IT,dcrandom,ReLu2,0.2036252611518629,54
110,0.2771887482374184,perceptual,IT,dcrandom,ReLu2,0.8260822309117908,55
111,0.057914619510709225,semantic,IT,dcrandom,ReLu2,0.1725980523813912,55
112,0.22534184897062173,perceptual,IT,dcrandom,ReLu2,0.7750853676990898,56
113,0.06763905354909104,semantic,IT,dcrandom,ReLu2,0.23265115170751324,56
114,0.22000315073309845,perceptual,IT,dcrandom,ReLu2,0.9976470214257659,57
115,0.05539970779121915,semantic,IT,dcrandom,ReLu2,0.25122073607399736,57
116,0.2575931052360743,perceptual,IT,dcrandom,ReLu2,1.028520439345598,58
117,0.06875829043191031,semantic,IT,dcrandom,ReLu2,0.27453881973614574,58
118,0.21212345827769485,perceptual,IT,dcrandom,ReLu2,0.5038238503636252,59
119,0.06749145596917294,semantic,IT,dcrandom,ReLu2,0.1603019557060057,59
120,0.31511064950552947,perceptual,IT,dcrandom,ReLu2,0.9033530305856126,60
121,0.062196130259016824,semantic,IT,dcrandom,ReLu2,0.17830264654128883,60
122,0.36622629985446775,perceptual,IT,dcrandom,ReLu2,0.901182956873307,61
123,0.06135703631901516,semantic,IT,dcrandom,ReLu2,0.15098291803981814,61
124,0.15115538200501294,perceptual,IT,dcrandom,ReLu2,0.5132985291321289,62
125,0.0615130050215348,semantic,IT,dcrandom,ReLu2,0.20888793095705935,62
126,0.22008710241025708,perceptual,IT,dcrandom,ReLu2,0.7469863470125235,63
127,0.06652684997227945,semantic,IT,dcrandom,ReLu2,0.22579536962783522,63
128,0.24616604232883058,perceptual,IT,dcrandom,ReLu2,1.0002024863964691,64
129,0.06685428057043578,semantic,IT,dcrandom,ReLu2,0.27163705042417857,64
130,0.08659965937170092,perceptual,IT,dcrandom,ReLu2,0.2774386389434955,65
131,0.052092666733765086,semantic,IT,dcrandom,ReLu2,0.1668888614852415,65
132,0.22265480671327603,perceptual,IT,dcrandom,ReLu2,0.7442226524276919,66
133,0.06638468805246951,semantic,IT,dcrandom,ReLu2,0.2218905100333859,66
134,0.29922871495630304,perceptual,IT,dcrandom,ReLu2,1.0665144962155866,67
135,0.05753558646769171,semantic,IT,dcrandom,ReLu2,0.20506901226046917,67
136,0.36304160112120093,perceptual,IT,dcrandom,ReLu2,1.2909092403442257,68
137,0.06403977150602737,semantic,IT,dcrandom,ReLu2,0.22771366292830028,68
138,0.23079338041826264,perceptual,IT,dcrandom,ReLu2,0.6992563971182719,69
139,0.06802736215407715,semantic,IT,dcrandom,ReLu2,0.20610889306752309,69
140,0.26012184700875096,perceptual,IT,dcrandom,ReLu2,1.1309776590415095,70
141,0.06399317236219726,semantic,IT,dcrandom,ReLu2,0.27823440862467375,70
142,0.25871657591879677,perceptual,IT,dcrandom,ReLu2,0.7115748182365114,71
143,0.07425780423349788,semantic,IT,dcrandom,ReLu2,0.20423887940863347,71
144,0.23486128199679684,perceptual,IT,dcrandom,ReLu2,0.6472145534602736,72
145,0.05661420231746102,semantic,IT,dcrandom,ReLu2,0.1560135215173732,72
146,0.2290439173425116,perceptual,IT,dcrandom,ReLu2,0.677212167000921,73
147,0.06720060809820867,semantic,IT,dcrandom,ReLu2,0.19869145604034272,73
148,0.30193831684680345,perceptual,IT,dcrandom,ReLu2,1.1650377959012486,74
149,0.05300805535234234,semantic,IT,dcrandom,ReLu2,0.2045331265592173,74
150,0.2823800242770259,perceptual,IT,dcrandom,ReLu2,1.2592796155711845,75
151,0.05434845903762084,semantic,IT,dcrandom,ReLu2,0.2423680881075327,75
152,0.23562846045665717,perceptual,IT,dcrandom,ReLu2,0.8482713511878408,76
153,0.06594614715536568,semantic,IT,dcrandom,ReLu2,0.23740861882601055,76
154,0.280180436536327,perceptual,IT,dcrandom,ReLu2,1.0778185889537046,77
155,0.06586869732962204,semantic,IT,dcrandom,ReLu2,0.2533885209463118,77
156,0.22408406621046378,perceptual,IT,dcrandom,ReLu2,0.8021775040364398,78
157,0.05681362343777689,semantic,IT,dcrandom,ReLu2,0.2033817549605582,78
158,0.27081962872195187,perceptual,IT,dcrandom,ReLu2,0.9552770169099137,79
159,0.05089086582942788,semantic,IT,dcrandom,ReLu2,0.17951015857647082,79
160,0.3193224640388644,perceptual,IT,dcrandom,ReLu2,1.2962219011821539,80
161,0.05416536236203887,semantic,IT,dcrandom,ReLu2,0.21987281474377288,80
162,0.2379615931167177,perceptual,IT,dcrandom,ReLu2,0.6655006561062707,81
163,0.07699131668410986,semantic,IT,dcrandom,ReLu2,0.2153195021796193,81
164,0.21600719589509987,perceptual,IT,dcrandom,ReLu2,0.5488654372419504,82
165,0.07683074726469706,semantic,IT,dcrandom,ReLu2,0.1952237818574467,82
166,0.17450753715946885,perceptual,IT,dcrandom,ReLu2,0.554437890679665,83
167,0.0539942725212376,semantic,IT,dcrandom,ReLu2,0.17154829557935575,83
168,0.23583505644985941,perceptual,IT,dcrandom,ReLu2,0.5272900124936458,84
169,0.08053012449651017,semantic,IT,dcrandom,ReLu2,0.18005266473565032,84
170,0.44496689959489577,perceptual,IT,dcrandom,ReLu2,1.1063410913547616,85
171,0.05968455978107867,semantic,IT,dcrandom,ReLu2,0.14839638873215757,85
172,0.23226013359452702,perceptual,IT,dcrandom,ReLu2,0.7878238293025093,86
173,0.06474635537102866,semantic,IT,dcrandom,ReLu2,0.21961892827821425,86
174,0.20060201730127009,perceptual,IT,dcrandom,ReLu2,0.5969422447051382,87
175,0.0663221390119814,semantic,IT,dcrandom,ReLu2,0.1973583669201104,87
176,0.34214395212848314,perceptual,IT,dcrandom,ReLu2,0.9585195127053716,88
177,0.08238788350525192,semantic,IT,dcrandom,ReLu2,0.2308104336172096,88
178,0.20553781885177114,perceptual,IT,dcrandom,ReLu2,0.6035115092801655,89
179,0.058413005323449764,semantic,IT,dcrandom,ReLu2,0.17151549627841997,89
180,0.2237780418833752,perceptual,IT,dcrandom,ReLu2,0.7755961713903796,90
181,0.06133581824974374,semantic,IT,dcrandom,ReLu2,0.21258486937869486,90
182,0.14186740791684982,perceptual,IT,dcrandom,ReLu2,0.506158202317668,91
183,0.07053253243953793,semantic,IT,dcrandom,ReLu2,0.251647791051724,91
184,0.299692093005837,perceptual,IT,dcrandom,ReLu2,1.069820829211706,92
185,0.06422713008232511,semantic,IT,dcrandom,ReLu2,0.22927372181695463,92
186,0.11750590874032266,perceptual,IT,dcrandom,ReLu2,0.38196332458750587,93
187,0.050549207006178466,semantic,IT,dcrandom,ReLu2,0.16431465762296912,93
188,0.06415700098663013,perceptual,IT,dcrandom,ReLu2,0.17101720974801538,94
189,0.05104771146652505,semantic,IT,dcrandom,ReLu2,0.1360730246858977,94
190,0.2770261816837817,perceptual,IT,dcrandom,ReLu2,1.056002283769338,95
191,0.06138886305300683,semantic,IT,dcrandom,ReLu2,0.23400957695751823,95
192,0.08087948406698223,perceptual,IT,dcrandom,ReLu2,0.227758455086325,96
193,0.04679554484633689,semantic,IT,dcrandom,ReLu2,0.13177731191135925,96
194,0.31011494047079113,perceptual,IT,dcrandom,ReLu2,0.9305253416511956,97
195,0.07339439206479978,semantic,IT,dcrandom,ReLu2,0.22022589962192476,97
196,0.2595046652557049,perceptual,IT,dcrandom,ReLu2,0.8134897332223521,98
197,0.06404515807539694,semantic,IT,dcrandom,ReLu2,0.20076740626454948,98
198,0.26007814828790965,perceptual,IT,dcrandom,ReLu2,0.9374890563324727,99
199,0.06500771999732174,semantic,IT,dcrandom,ReLu2,0.23432966773951733,99
200,0.28927877439283683,perceptual,IT,dcrandom,ReLu2,1.1802480511460478,100
201,0.06745120981627116,semantic,IT,dcrandom,ReLu2,0.2751987562868647,100
202,0.23156370110448438,perceptual,IT,dcrandom,ReLu2,0.6393336219983559,101
203,0.06751281929063764,semantic,IT,dcrandom,ReLu2,0.1863988832555758,101
204,0.31552439938201626,perceptual,IT,dcrandom,ReLu2,1.189978272861433,102
205,0.05215726417311958,semantic,IT,dcrandom,ReLu2,0.19670748525143655,102
206,0.32525666007193216,perceptual,IT,dcrandom,ReLu2,1.0879491172528246,103
207,0.06370489762793488,semantic,IT,dcrandom,ReLu2,0.21308614287457042,103
208,0.2113153279510357,perceptual,IT,dcrandom,ReLu2,0.6703717173367335,104
209,0.06722252188591343,semantic,IT,dcrandom,ReLu2,0.21325512861427562,104
210,0.2465932360241618,perceptual,IT,dcrandom,ReLu2,0.6802979328774845,105
211,0.05384819001727169,semantic,IT,dcrandom,ReLu2,0.1485556252417019,105
212,0.30551616015674676,perceptual,IT,dcrandom,ReLu2,1.0716413488312733,106
213,0.0676999063246562,semantic,IT,dcrandom,ReLu2,0.237467042307298,106
214,0.2250367048711367,perceptual,IT,dcrandom,ReLu2,0.6958058831078817,107
215,0.05305723657803485,semantic,IT,dcrandom,ReLu2,0.1640511816664909,107
216,0.2924360351630857,perceptual,IT,dcrandom,ReLu2,1.0483279080706924,108
217,0.06728811448900378,semantic,IT,dcrandom,ReLu2,0.24121517124570446,108
218,0.3285570695018622,perceptual,IT,dcrandom,ReLu2,1.1417386939929477,109
219,0.058201090180678365,semantic,IT,dcrandom,ReLu2,0.20224929809789668,109
220,0.26410260478108216,perceptual,IT,dcrandom,ReLu2,0.7909131889810546,110
221,0.0630748391375769,semantic,IT,dcrandom,ReLu2,0.1888914431878462,110
222,0.2814981150066071,perceptual,IT,dcrandom,ReLu2,0.9924237163601504,111
223,0.07055186546906887,semantic,IT,dcrandom,ReLu2,0.24873113101773808,111
224,0.26956131950231665,perceptual,IT,dcrandom,ReLu2,1.0266320796083248,112
225,0.06274682531879254,semantic,IT,dcrandom,ReLu2,0.23897309853203422,112
226,0.14304321689037022,perceptual,IT,dcrandom,ReLu2,0.5506513867829919,113
227,0.054863721829818926,semantic,IT,dcrandom,ReLu2,0.211200399196978,113
228,0.3037177604614433,perceptual,IT,dcrandom,ReLu2,1.3707417546105913,114
229,0.06644380946908422,semantic,IT,dcrandom,ReLu2,0.29987480427976654,114
230,0.20696588787678113,perceptual,IT,dcrandom,ReLu2,0.7505690568917951,115
231,0.057627861034571334,semantic,IT,dcrandom,ReLu2,0.20898946078090452,115
232,0.3028287580891568,perceptual,IT,dcrandom,ReLu2,0.8683627899543502,116
233,0.0766348032189388,semantic,IT,dcrandom,ReLu2,0.21975063382589327,116
234,0.2542876435665153,perceptual,IT,dcrandom,ReLu2,0.7493196262022588,117
235,0.04679631893822177,semantic,IT,dcrandom,ReLu2,0.1378965950630542,117
236,0.16886656874141726,perceptual,IT,dcrandom,ReLu2,0.6945490733946162,118
237,0.053961125285868036,semantic,IT,dcrandom,ReLu2,0.2219423882771072,118
238,0.3814157418693285,perceptual,IT,dcrandom,ReLu2,1.3428615881101416,119
239,0.05795021188515261,semantic,IT,dcrandom,ReLu2,0.20402701047948818,119
240,0.2039044142601326,perceptual,IT,dcrandom,ReLu2,0.7079228819881354,120
241,0.0595954841842325,semantic,IT,dcrandom,ReLu2,0.20690580471375802,120
242,0.23919179511491034,perceptual,IT,dcrandom,ReLu2,0.843145400283438,121
243,0.05819431145935393,semantic,IT,dcrandom,ReLu2,0.2051335665842721,121
244,0.2458442783783998,perceptual,IT,dcrandom,ReLu2,0.9509090939610962,122
245,0.057016061420326114,semantic,IT,dcrandom,ReLu2,0.22053428155436827,122
246,0.2262423213057673,perceptual,IT,dcrandom,ReLu2,0.5516564263262806,123
247,0.060174519554518045,semantic,IT,dcrandom,ReLu2,0.1467261307334372,123
248,0.22978063018447673,perceptual,IT,dcrandom,ReLu2,0.5700449168956505,124
249,0.0808714238703315,semantic,IT,dcrandom,ReLu2,0.20062763367993602,124
250,0.30938201350115574,perceptual,IT,dcrandom,ReLu2,1.2097362295171168,125
251,0.056116932552549736,semantic,IT,dcrandom,ReLu2,0.21942673922747055,125
252,0.2202390060014075,perceptual,IT,dcrandom,ReLu2,0.7387047177299668,126
253,0.05483193540070969,semantic,IT,dcrandom,ReLu2,0.18391206034824809,126
254,0.22517213891546314,perceptual,IT,dcrandom,ReLu2,0.9114271865940917,127
255,0.05710831116378824,semantic,IT,dcrandom,ReLu2,0.23115678354280209,127
256,0.24523781506510867,perceptual,IT,dcrandom,ReLu2,0.8924828601742137,128
257,0.07084886561947595,semantic,IT,dcrandom,ReLu2,0.25783706404080053,128
258,0.3072115579217877,perceptual,IT,dcrandom,ReLu2,1.2763425046125056,129
259,0.06045509951726797,semantic,IT,dcrandom,ReLu2,0.25116702527875734,129
260,0.18959338375405563,perceptual,IT,dcrandom,ReLu2,0.6293474147950968,130
261,0.05625796743972909,semantic,IT,dcrandom,ReLu2,0.18674600172624886,130
262,0.314810507898704,perceptual,IT,dcrandom,ReLu2,0.9265516925403192,131
263,0.06313481480850852,semantic,IT,dcrandom,ReLu2,0.18581866885417264,131
264,0.3182142461644361,perceptual,IT,dcrandom,ReLu2,1.3228468920483891,132
265,0.052038451810904905,semantic,IT,dcrandom,ReLu2,0.21632879443585046,132
266,0.28284031935903325,perceptual,IT,dcrandom,ReLu2,0.9322895074171818,133
267,0.06270921335482518,semantic,IT,dcrandom,ReLu2,0.20670016835498153,133
268,0.3428047727685966,perceptual,IT,dcrandom,ReLu2,1.2345821529088399,134
269,0.06965214865476964,semantic,IT,dcrandom,ReLu2,0.2508462730738546,134
270,0.1899725684541381,perceptual,IT,dcrandom,ReLu2,0.6393122731090193,135
271,0.070328568533509,semantic,IT,dcrandom,ReLu2,0.23667583893574345,135
272,0.25595227772554446,perceptual,IT,dcrandom,ReLu2,1.0619134050477022,136
273,0.05521365870643105,semantic,IT,dcrandom,ReLu2,0.22907443857545448,136
274,0.22851454281881756,perceptual,IT,dcrandom,ReLu2,0.8169315315351442,137
275,0.06311477534649594,semantic,IT,dcrandom,ReLu2,0.22563312360907486,137
276,0.2181745890934234,perceptual,IT,dcrandom,ReLu2,0.6511806604776115,138
277,0.057770726532588024,semantic,IT,dcrandom,ReLu2,0.1724269541016687,138
278,0.2386628142866836,perceptual,IT,dcrandom,ReLu2,0.882311750194887,139
279,0.05955495227664009,semantic,IT,dcrandom,ReLu2,0.220168501461047,139
280,0.29703003355544516,perceptual,IT,dcrandom,ReLu2,1.05006238276989,140
281,0.06567273738311187,semantic,IT,dcrandom,ReLu2,0.23216666097389496,140
282,0.22780699117036313,perceptual,IT,dcrandom,ReLu2,0.988959452431581,141
283,0.06406558816804511,semantic,IT,dcrandom,ReLu2,0.2781225838104118,141
284,0.2959635631973332,perceptual,IT,dcrandom,ReLu2,0.9824605387932501,142
285,0.06342312161335503,semantic,IT,dcrandom,ReLu2,0.21053508600537105,142
286,0.26882750512492387,perceptual,IT,dcrandom,ReLu2,0.6944997305912,143
287,0.08515686318359207,semantic,IT,dcrandom,ReLu2,0.2199976468609989,143
288,0.16111708647914436,perceptual,IT,dcrandom,ReLu2,0.5264865051056109,144
289,0.0640538399615888,semantic,IT,dcrandom,ReLu2,0.20931040324103867,144
290,0.2778510907721273,perceptual,IT,dcrandom,ReLu2,0.9292405963252288,145
291,0.054174493902934565,semantic,IT,dcrandom,ReLu2,0.18118028214352572,145
292,0.27292327171324005,perceptual,IT,dcrandom,ReLu2,0.955781260802899,146
293,0.06085637496182749,semantic,IT,dcrandom,ReLu2,0.21311990884391752,146
294,0.22540261468120418,perceptual,IT,dcrandom,ReLu2,0.9288148881998787,147
295,0.057393123416708304,semantic,IT,dcrandom,ReLu2,0.23649941942832736,147
296,0.238912535339196,perceptual,IT,dcrandom,ReLu2,0.7844497118937337,148
297,0.05115913547649061,semantic,IT,dcrandom,ReLu2,0.16797682477517759,148
298,0.2765610234749335,perceptual,IT,dcrandom,ReLu2,1.0176514177125466,149
299,0.06597122737014277,semantic,IT,dcrandom,ReLu2,0.24275189691560958,149
300,0.3241622747719485,perceptual,IT,dcrandom,ReLu2,1.1483741803768548,150
301,0.05831823552490319,semantic,IT,dcrandom,ReLu2,0.20659762450473296,150
302,0.21300891023371196,perceptual,IT,dcrandom,ReLu2,0.5854170152047731,151
303,0.059686100493422815,semantic,IT,dcrandom,ReLu2,0.16403660655197194,151
304,0.19583151249332612,perceptual,IT,dcrandom,ReLu2,0.7274988032566272,152
305,0.05325138838862717,semantic,IT,dcrandom,ReLu2,0.19782475675767647,152
306,0.2167084402003098,perceptual,IT,dcrandom,ReLu2,0.6062996825971746,153
307,0.05382193467088335,semantic,IT,dcrandom,ReLu2,0.15058122275975752,153
308,0.22338240469479528,perceptual,IT,dcrandom,ReLu2,0.8348737075616717,154
309,0.07398781745457517,semantic,IT,dcrandom,ReLu2,0.2765234959176557,154
310,0.226377300885158,perceptual,IT,dcrandom,ReLu2,0.9143397678474166,155
311,0.0639663203389657,semantic,IT,dcrandom,ReLu2,0.25836049047361864,155
312,0.25602093702587553,perceptual,IT,dcrandom,ReLu2,1.123435550667097,156
313,0.06761882118497523,semantic,IT,dcrandom,ReLu2,0.29671552840901033,156
314,0.24212340362255727,perceptual,IT,dcrandom,ReLu2,0.9866839573050454,157
315,0.06680224339240103,semantic,IT,dcrandom,ReLu2,0.2722277189280696,157
316,0.19549016516107534,perceptual,IT,dcrandom,ReLu2,0.6143042993622975,158
317,0.06883895592326635,semantic,IT,dcrandom,ReLu2,0.2163181280880841,158
318,0.16567923034031173,perceptual,IT,dcrandom,ReLu2,0.5102041294552913,159
319,0.05314192576837151,semantic,IT,dcrandom,ReLu2,0.16364893727800428,159
320,0.21979089793357334,perceptual,IT,dcrandom,ReLu2,0.5968158292451415,160
321,0.06538441625901108,semantic,IT,dcrandom,ReLu2,0.17754354241332065,160
322,0.2704272498325133,perceptual,IT,dcrandom,ReLu2,1.1609811983701341,161
323,0.06094477449280775,semantic,IT,dcrandom,ReLu2,0.26164425873827235,161
324,0.2953446520049751,perceptual,IT,dcrandom,ReLu2,1.2517885808696771,162
325,0.05541179277204555,semantic,IT,dcrandom,ReLu2,0.2348573064271876,162
326,0.23418940425282647,perceptual,IT,dcrandom,ReLu2,0.9388224222935664,163
327,0.05611947764571456,semantic,IT,dcrandom,ReLu2,0.22497270578612658,163
328,0.2703625544713851,perceptual,IT,dcrandom,ReLu2,1.2338485649049475,164
329,0.06104889157713039,semantic,IT,dcrandom,ReLu2,0.2786076918408921,164
330,0.3335009366809354,perceptual,IT,dcrandom,ReLu2,1.005503482221061,165
331,0.05653523509559535,semantic,IT,dcrandom,ReLu2,0.17045342157822216,165
332,0.20871135190742557,perceptual,IT,dcrandom,ReLu2,0.6232840852410049,166
333,0.05612982498089775,semantic,IT,dcrandom,ReLu2,0.1676230176184866,166
334,0.3158156893746718,perceptual,IT,dcrandom,ReLu2,1.1465082124126296,167
335,0.05403298094253874,semantic,IT,dcrandom,ReLu2,0.19615636105482245,167
